shop,title,price,old_price,discount,date_start,date_end,additional_info,img
rimi,"Braškių džemas RIMI EXTRA, 450 g",1.91,3.19,-40%,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_803225_PCE_LT"
rimi,"Ramunėlių žiedų arbata RIMI BASIC, 20 g",0.15,0.25,-40%,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_804290_PCE_LT"
rimi,"Ekol. jogurtas anan. DOBILAS, 2,5-3,5 %, 125g",0.87,1.09,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_950569_PCE_LT"
rimi,"Paštetas kat.su kalakut.GOURMET GOLD,85g",0.99,0.99,Įsidėk 2 už,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_7006629_PCE_LT"
rimi,"Popieriniai rankšluosčiai ZEWA EASY, 120 vnt.",1.49,2.99,-50%,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_771513_PCE_LT"
rimi,"Smulkiai pjaustyti pomidorai ICA, 390 g",1.99,2.49,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_811015_PCE_LT"
rimi,"Skrudinimo duona TOSTE DELI BRIOCHE, 260g",1.64,2.05,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_956731_PCE_LT"
rimi,"Nealk.alus KRONENBOURG 1664 BLANC,0,33l",1.35,1.59,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1372705_PCE_LT"
rimi,"Linų sėmenys RIMI, 200g",1.39,1.75,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_805784_PCE_LT"
rimi,"Drėgn.serv.LOVING TOUCH ECONOMY,72vnt",0.48,0.69,-30%,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_807280_PCE_LT"
rimi,"Kiaulienos šonkauliai RIMI atšaldyti, kg",3.99,6.99,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_813304_KGM_LT"
rimi,"Gaz. citrinų. ar. stalo vanduo AKVILĖ, 1,5l",0.49,0.75,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1360161_PCE_LT"
rimi,"Tualet. popierius RIMI CAMOMILE, 3sl., 8rit.",1.74,3.49,-50%,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_804417_PCE_LT"
rimi,"Saul. džiov. pomid. I LOVE ECO, 135 g / 75 g",2.69,3.39,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_808080_PCE_LT"
rimi,"Traškučiai TAFFEL SNACK FRIES BARBECUE, 110g",1.49,2.19,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_197992_PCE_LT"
rimi,"Gazuotas gėrimas COCA-COLA ZERO, 2l",1.79,2.99,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1353153_PCE_LT"
rimi,"Paukšt. ir kiaul. dešrelės RIMI KABANOS, 120g",1.04,1.49,-30%,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_811288_PCE_LT"
rimi,"Jogurtas su brašk. GRAIKIŠKA AMFORA,3,1%,150g",1.27,1.59,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_929351_PCE_LT"
rimi,"Ek. jogurtas ob., grūd. DOBILAS,2,5-3,5%,125g",0.87,1.09,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_290948_PCE_LT"
rimi,"Sulankst.rankšl. Grite Blossom, 120",0.94,1.89,-50%,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_7075847_PCE_LT"
rimi,"Vyt. kumpis JAMON SERRANO GRAN RESERVA, 80g",3.19,3.99,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_808288_PCE_LT"
rimi,"Vytinta dešra FUETEC, 170 g",2.51,3.59,-30%,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_222101_PCE_LT"
rimi,"Vaisių skonio želė JELLY, 1kg",3.17,5.29,-40%,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_142004_KGM_LT"
rimi,"Kukurūzų traškuč.RIMI NACHO CLASSIC,200g",1.79,2.29,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_808729_PCE_LT"
rimi,"Kačių ėdalas su višt. GOURMET GOLD, 85g",0.99,0.99,Įsidėk 2 už,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_7124728_PCE_LT"
rimi,"Baterijos ENERGIZER POWER LR03 AAA, 4 vnt.",2.45,4.09,-40%,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_620138_PCE_LT"
rimi,"Kietasis sūris DŽIUGAS MILD, 40% rieb., 100 g",2.05,2.59,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_278954_PCE_LT"
rimi,"Keptos pupelės pomidorų padaže HEINZ, 415 g",1.89,2.19,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_147298_PCE_LT"
rimi,"Žal. alyvuogės RIMI be kaul., 345 g / 160 g",1.55,1.95,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_802900_PCE_LT"
rimi,"Ferm.vyt. dešra SELECTION BY RIMI FUET, 160g",2.65,3.79,-30%,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_803261_PCE_LT"
rimi,"Šaltai rūkytas JUODASIS kumpis, a.r., 110g",2.72,3.89,-30%,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_283353_PCE_LT"
rimi,"Virta PANERIO dešra UTENOS MĖSA, a. r., 250 g",1.60,2.29,-30%,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_950945_PCE_LT"
rimi,"Grikių kruopos SKANĖJA, 800 g",2.19,3.19,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_153320_PCE_LT"
rimi,"Sausainiai SELGA, 180 g",0.80,1.15,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_123661_PCE_LT"
rimi,"Valg. ledai su razinomis KARALIŠKI,800ml/430g",4.99,8.49,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_976589_PCE_LT"
rimi,"Kietas muilas NEUTRAL, 100g",0.99,1.29,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_7086000_PCE_LT"
rimi,"Klevų sirupas GREAT NORTHERN, 236 ml",4.49,7.49,-40%,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_133608_PCE_LT"
rimi,"Univ. Kempinėlė VILEDA Slalom, 2vnt",2.09,3.49,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_7018719_PCE_LT"
rimi,"Vaniliniai riestainiai JAVINĖ, 300 g",1.56,1.95,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_975670_PCE_LT"
rimi,"Kuk. traškučiai su druska SANTA MARIA, 185 g",1.95,2.79,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_174868_PCE_LT"
rimi,"Kosmet. servetėlės RIMI, 3 sl., 90 lap.",0.69,1.39,-50%,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_816530_PCE_LT"
rimi,"Vafliniai saldainiai LAZY COW, 1kg",4.77,7.95,-40%,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_168916_KGM_LT"
rimi,"Pupelės pomidorų padaže RIMI, 400 g / 200 g",0.89,1.29,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_808455_PCE_LT"
rimi,"Virtos sardelės ROKIŠKIO MĖSINĖ, a.,r. 500 g",3.00,4.29,-30%,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_951251_PCE_LT"
rimi,"LIETUVOS BITININKO medus, 700 g",4.13,6.89,-40%,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_188149_PCE_LT"
rimi,"Viso grūdo duonelės TOSTE, 220 g",1.40,1.75,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_993123_PCE_LT"
rimi,"Drėg.serv. HUGGIES AllOverCl.univ,56vnt",1.39,1.99,-30%,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_7114431_PCE_LT"
rimi,"Mar. agurk. KĖDAINIŲ KONSERVAI, 660 g / 330 g",1.59,2.69,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_146920_PCE_LT"
rimi,"Aviečių uogienė KĖDAINIŲ KONSERVAI, 430 g",2.75,4.59,-40%,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_164482_PCE_LT"
rimi,"Nealk.sald.vyšn. vynas VORUTA WINTERSP.,0,75l",3.59,,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_7239990_PCE_LT"
rimi,"Alyvuogių aliejus NATURALISIMO, 0,2 %, 500 ml",7.79,12.99,-40%,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1003467_PCE_LT"
rimi,"Vatos padeliai ALMEDA SUPER SOFT, 70vnt.",0.89,0.99,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_812190_PCE_LT"
rimi,"Virt. VILNIAUS pien. dešrelės, a. r., 260 g",1.57,2.25,-30%,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_911206_PCE_LT"
rimi,"Zef. saldainiai RIMI MINI MARSHMALLOWS, 150g",0.83,1.39,-40%,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_811061_PCE_LT"
rimi,"Kačių ėdal.jaut. GOURMET paštetas,85g",0.99,0.99,Įsidėk 2 už,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_497683_PCE_LT"
rimi,"Karštai rūkytos dešrelės RIMI SMART, 300 g",0.95,1.36,-30%,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_812250_PCE_LT"
rimi,"Kept. marinuotos paprikos RIMI, 670 g / 395 g",2.25,2.85,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_802648_PCE_LT"
rimi,"Bandelė CINNABON, 80g",0.89,1.05,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_968766_PCE_LT"
rimi,"Šald. menk. filė be od.,be uod. RIMI,MSC,380g",4.79,5.99,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_813369_PCE_LT"
rimi,"Silkė pataluose, 300g",2.05,2.59,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_973327_PCE_LT"
rimi,Vienkartinės nosinaintės ZEWA SOFT 10x9vnt.,1.74,3.49,-50%,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_7170536_PCE_LT"
rimi,"Bulvių traškučiai PRINGLES ORIGINAL, 165g",2.19,2.99,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_127406_PCE_LT"
rimi,"Kepamosios vištienos dešrelės HEAT&EAT,270g",2.23,3.19,-30%,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_977797_PCE_LT"
rimi,"Makaronai BARILLA FUSILLI Nr. 98, 500 g",1.79,2.29,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_136903_PCE_LT"
rimi,"Nealk. putojantis vynas MIONETTO, 0,75 l",6.59,,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1368827_PCE_LT"
rimi,"Baltos bolivinės balandos RIMI, 400 g",2.29,2.99,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_809625_PCE_LT"
rimi,"Mocarelos lazdelės su padažu NICE´N EASY,250g",3.89,6.49,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_972180_PCE_LT"
rimi,"Tepamas sūris be laktozės PHILADELPHIA, 150g",2.95,3.69,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_904959_PCE_LT"
rimi,"Triufeliai PERGALĖ CLASSIC, 200g",2.15,3.59,-40%,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_140870_PCE_LT"
rimi,"Karštai rūkyta kalakutų krūtinėlė VOILA, 120g",2.44,3.49,-30%,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_272956_PCE_LT"
rimi,"Ekol. alyvuogių aliejus BIONATURALIS, 750 ml",10.49,17.49,-40%,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_175954_PCE_LT"
rimi,"TOSTE vaikams skrudinimo duona, 250 g",1.72,2.15,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_971830_PCE_LT"
rimi,"Kons. burokėliai ob. sult. KKF, 480 g / 265 g",1.05,1.79,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_148715_PCE_LT"
rimi,"Valg. ledai su lazd. r. KARALIŠKI, 800ml/420g",4.99,8.49,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_976600_PCE_LT"
rimi,"Tualetinis popierius RIMI, 24 ritinėl.",4.14,8.29,-50%,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_815656_PCE_LT"
rimi,"Pjaustytas baltas kopūstas FIT & EASY, 300 g",0.48,0.69,-30%,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_4005360_PCE_LT"
rimi,"Pomidorų padažas TIKRAS ITALAS, 490g",2.85,3.85,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_172825_PCE_LT"
rimi,"Mažai rūkyta filė SENOLIŲ, A.r., 1 kg",10.84,15.49,-30%,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_911079_KGM_LT"
rimi,"Sūris BRIE PRESIDENT, 32% rieb., 125g",1.85,2.55,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_260026_PCE_LT"
rimi,"Baterijos DURACELL AA, LR6, 8 vnt.",6.17,10.29,-40%,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_7143888_PCE_LT"
rimi,"Žaislas NEBULOUS STARS, 11107",8.49,16.99,-50%,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_7227807_PCE_LT"
rimi,"Džiovintos spanguolės ARIMEX, 100g",1.79,2.29,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_152528_PCE_LT"
rimi,"Šalt.rūk. KLASIKINIS saliamis griež.,a.r.,90g",2.79,3.99,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_257364_PCE_LT"
rimi,"Šokoladas KINDER, 200 g",2.69,4.49,-40%,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_198493_PCE_LT"
rimi,"Ličio baterijos ENERGIZER CR2032, 3V, 2 vnt.",1.91,3.19,-40%,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_7142981_PCE_LT"
rimi,"Virt. GIMINIŲ paštetas UTENOS MĖSA, a.r.,120g",1.18,1.69,-30%,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_255547_PCE_LT"
rimi,"Tep. varškės kremas VILKYŠKIŲ, 19 %, 150 g",1.29,1.65,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_4002394_PCE_LT"
rimi,"ROKIŠKIO sūdyti lašiniai, 1 kg",4.89,6.99,-30%,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_905159_KGM_LT"
rimi,"Pjaust. raudonas kopūstas  FIT & EASY, 300 g",0.59,0.84,-30%,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_4005347_PCE_LT"
rimi,"Arbata mel. lap. liep. žied. ŽOLYNĖLIS, 24 g",1.31,2.19,-40%,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_195099_PCE_LT"
rimi,"Šaldytos šparaginės pupelės RIMI, 400 g",1.59,2.19,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_804765_PCE_LT"
rimi,"Dribsniai su datulėmis RIMI, 400 g",2.59,3.29,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_811902_PCE_LT"
rimi,"Vaisių skonio guminukai CRAZY BEE, 1kg",3.95,6.59,-40%,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_142005_KGM_LT"
rimi,"Malta kava LAVAZZA CLUB, 250 g",5.99,9.99,-40%,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_156712_PCE_LT"
rimi,"Gazuotas vanduo AKVILĖ, apelsinų sk., 1,5 l",0.49,0.75,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1375751_PCE_LT"
rimi,"Makaronai BARILLA FETTUCINE, 500 g",2.69,3.89,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_159968_PCE_LT"
rimi,"Karštai rūkyta PANEVĖŽIO filė, I r., 1 kg",9.99,13.49,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_246743_KGM_LT"
rimi,"Skrudinta malta kava JACOBS KRONUNG, 500 g",4.31,7.19,-40%,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_100227_PCE_LT"
rimi,"Pienas MŪ, UAT, 3,5 % rieb., 1 l",1.99,2.29,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_249003_PCE_LT"
rimi,Žaislas Dėlionė 24 FROZEN 2,4.99,9.99,-50%,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_7218671_PCE_LT"
rimi,Juodasis šokoladas Poesia 100g,0.47,0.79,-40%,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_802409_PCE_LT"
rimi,"Juodasis šokoladas PERGALĖ 72%, 85 g",1.49,2.49,-40%,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1013210_PCE_LT"
