shop,title,price,old_price,discount,date_start,date_end,additional_info,img
iki,KĖDAINIŲ AMERIKIETIŠKAS majonezas,1.99,2.69,-26%,01.19,01.25, XXX,https://iki.lt/wp-content/uploads/2026/01/16/20260119-186.jpg
iki,Pieno gėrimas ARLA,1.99,2.99,-33%,01.19,01.25, XXX,https://iki.lt/wp-content/uploads/2026/01/16/20260119-187.jpg
iki,Jogurtams GRAIKIŠKA AMFORA,,,-30%,01.19,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-188.jpg
iki,BILLA pudingui ir putėsiams HIGH PROTEIN,,,-30%,01.19,01.25, XXX,https://iki.lt/wp-content/uploads/2026/01/16/20260119-189.jpg
iki,Tepamasis sūris PHILADELPHIA PROTEIN,1.99,2.59,-23%,01.19,01.25, XXX,https://iki.lt/wp-content/uploads/2026/01/16/20260119-190.jpg
iki,Glaistytas sūrelis PROTEIN M,0.69,,1+1,01.19,01.25, XXX,https://iki.lt/wp-content/uploads/2026/01/16/20260119-191.jpg
iki,Baltyminiams batonėliams GO ON PROTEIN,,,-25%,01.19,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-192.jpg
iki,Baltyminis batonėlis MAX SPORT,1.59,1.99,-20%,01.19,01.25, XXX,https://iki.lt/wp-content/uploads/2026/01/16/20260119-193.jpg
iki,IKI ŠEFAI sumuštiniams ir užkandžiams,,,-30%,01.19,01.25,Su pigintuvu -50 %,https://iki.lt/wp-content/uploads/2026/01/16/20260119-194.jpg
iki,Jogurtas ACTIVIA,2.49,2.99,Su pigintuvu 1.99,01.19,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-195.jpg
iki,Guminukams RED BAND,,,-30%,01.19,01.25,Su pigintuvu -50 %,https://iki.lt/wp-content/uploads/2026/01/16/20260119-196.jpg
iki,"Šokoladiniams, riešutų kremams",,,-20%,01.19,01.25,Su pigintuvu -40 %,https://iki.lt/wp-content/uploads/2026/01/16/20260119-197.jpg
iki,Ramenai SAMYANG,1.99,2.79,Su pigintuvu 1.39,01.19,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-198.jpg
iki,BILLA gazuotas gėrimas,0.69,1.09,Su pigintuvu 0.55,01.19,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-199.jpg
iki,BILLA PREMIUM šaltai rūkytiems ir vytintiems mėsos gaminiams,,,-30%,01.19,01.25, XXX,https://iki.lt/wp-content/uploads/2026/01/16/20260119-200.jpg
iki,BILLA PREMIUM prieskoniams,,,-30%,01.19,01.25, XXX,https://iki.lt/wp-content/uploads/2026/01/16/20260119-201.jpg
iki,BILLA PREMIUM šaldytoms krevetėms ir krevečių žiedams,,,-40%,01.19,01.25, XXX,https://iki.lt/wp-content/uploads/2026/01/16/20260119-202.jpg
iki,BILLA PREMIUM šaldytoms aliaskinėms menkėms ir tunams,,,-30%,01.19,01.25, XXX,https://iki.lt/wp-content/uploads/2026/01/16/20260119-203.jpg
iki,BILLA PREMIUM ryžiams,2.39,3.49,TIK,01.19,01.25, XXX,https://iki.lt/wp-content/uploads/2026/01/16/20260119-204.jpg
iki,BILLA PREMIUM baltojo acto pagardas,2.99,5.99,TIK,01.19,01.25, XXX,https://iki.lt/wp-content/uploads/2026/01/16/20260119-205.jpg
iki,BILLA PREMIUM desertas TIRAMISU,3.99,4.99,-20%,01.19,01.25, XXX,https://iki.lt/wp-content/uploads/2026/01/16/20260119-206.jpg
iki,BILLA PREMIUM ledai MOCHI,1.49,,1+1,01.19,01.25, XXX,https://iki.lt/wp-content/uploads/2026/01/16/20260119-207.jpg
iki,BILLA PREMIUM šaldyti pyragai,,,1+1,01.19,01.25, XXX,https://iki.lt/wp-content/uploads/2026/01/16/20260119-208.jpg
iki,Alyvuogių aliejui FARCHIONI,,,-50%,01.19,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-209.jpg
iki,Kokosų aliejus BIONATURALIS,5.99,9.99,TIK,01.19,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-210.jpg
iki,Lietuviškos grikių kruopos TYRAS,2.29,2.99,TIK,01.19,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-211.jpg
iki,"Kruopoms, ryžiams FASMA",,,-30%,01.19,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-212.jpg
iki,Dribsniams GALINTA,,,-30%,01.19,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-213.jpg
iki,"Košėms, batonėliams ACTIVUS",,,-30%,01.19,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-214.jpg
iki,Bolivinės balandos,2.99,5.99,-50%,01.19,01.25, XXX,https://iki.lt/wp-content/uploads/2026/01/16/20260119-215.jpg
iki,Miltai KAUNO GRŪDAI EKSTRA 405D,1.69,2.49,TIK,01.19,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-216.jpg
iki,Makaronams LIGUORI,,,-30%,01.19,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-217.jpg
iki,"Padažams, kečupui CHUMAK",,,-25%,01.19,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-218.jpg
iki,"Padažams, kečupui, konservuotoms daržovėms HEINZ",,,-30%,01.19,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-219.jpg
iki,Produkcijai AJI,,,-30%,01.19,01.25, XXX,https://iki.lt/wp-content/uploads/2026/01/16/20260119-220.jpg
iki,OBELIŲ aliejui,,,-50%,01.19,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-221.jpg
iki,Ryžiams,,,-25%,01.19,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-222.jpg
iki,Produkcijai SANTA MARIA TEX MEX,,,-30%,01.19,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-223.jpg
iki,Tortilijos DIJO,1.49,2.39,TIK,01.19,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-224.jpg
iki,"Konservuotoms pupelėms, avinžirniams BONDUELLE",,,-25%,01.19,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-225.jpg
iki,GRILL PARTY marinuoti agurkai,1.09,1.99,TIK,01.19,01.25, XXX,https://iki.lt/wp-content/uploads/2026/01/16/20260119-226.jpg
iki,KĖDAINIŲ FABRIKO sriuboms,,,-30%,01.19,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-227.jpg
iki,Konservuoti žalieji žirneliai SPILVA,1.29,2.69,TIK,01.19,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-228.jpg
iki,Rudasis cukranendrių cukrus ALVO,0.99,1.79,TIK,01.19,01.25, XXX,https://iki.lt/wp-content/uploads/2026/01/16/20260119-229.jpg
iki,Klevų sirupas BERNARD,3.99,6.49,TIK,01.19,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-230.jpg
iki,Mėsos konservai GAŠPARIK,2.99,5.29,TIK,01.19,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-231.jpg
iki,"Tunams, menkių kepenėlėms JOHN WEST",,,-25%,01.19,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-232.jpg
iki,Skumbrių filė GRAAL,1.49,2.99,TIK,01.19,01.25, XXX,https://iki.lt/wp-content/uploads/2026/01/16/20260119-233.jpg
iki,Užtepėlėms SKANOVĖ,,,-25%,01.19,01.25, XXX,https://iki.lt/wp-content/uploads/2026/01/16/20260119-234.jpg
iki,BILLA prieskoniams IMMER GUT,,,-30%,01.19,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-235.jpg
iki,Prieskoniams SALDVA,,,-30%,01.19,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-236.jpg
iki,Saldainių dėžutė TOFFIFEE,1.79,2.99,SUPER KAINA,01.19,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-237.jpg
iki,"Saldainių dėžutė BRANDY, LIQUEUR",3.49,4.99,TIK,01.19,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-238.jpg
iki,FERRERO šokoladas ROCHER ir RAFFAELLO,2.79,4.09,TIK,01.19,01.25, XXX,https://iki.lt/wp-content/uploads/2026/01/16/20260119-239.jpg
iki,Šokolado plytelėms LACMI,,,-25%,01.19,01.25, XXX,https://iki.lt/wp-content/uploads/2026/01/16/20260119-240.jpg
iki,Juodasis šokoladas PERGALĖ,4.49,5.79,TIK,01.19,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-241.jpg
iki,Šokoladinis batonėlis SNICKERS SUPER,1.39,1.99,TIK,01.19,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-242.jpg
iki,Saldainis NOMEDA ORIGINAL,0.39,0.59,TIK,01.19,01.25, XXX,https://iki.lt/wp-content/uploads/2026/01/16/20260119-243.jpg
iki,Vaflinis batonėlis PRINCE POLO XXL,0.59,0.79,TIK,01.19,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-244.jpg
iki,Guminukai TROLLI,0.99,1.45,TIK,01.19,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-245.jpg
iki,Sveriami saldainiai VILNIUS ar SOSTINĖS,15.99,22.99,TIK,01.19,01.25, XXX,https://iki.lt/wp-content/uploads/2026/01/16/20260119-246.jpg
iki,Sveriami saldainiai SKRIVERU KARVUTĖ,7.99,10.49,TIK,01.19,01.25, XXX,https://iki.lt/wp-content/uploads/2026/01/16/20260119-247.jpg
iki,Sveriami saldainiai MILKY SPLASH,6.99,8.99,TIK,01.19,01.25, XXX,https://iki.lt/wp-content/uploads/2026/01/16/20260119-248.jpg
iki,Saldainiams TIC TAC,,,-20%,01.19,01.25, XXX,https://iki.lt/wp-content/uploads/2026/01/16/20260119-249.jpg
iki,Saldumynams CHUPA CHUPS,,,-25%,01.19,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-250.jpg
iki,NICE BITES riešutai šokolade,2.99,3.99,TIK,01.19,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-251.jpg
iki,Raguoliai 7 DAYS,0.89,,1+1,01.19,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-252.jpg
iki,Bulvių ir daržovių traškučiams CHAZZ,,,-40%,01.19,01.25, XXX,https://iki.lt/wp-content/uploads/2026/01/16/20260119-253.jpg
iki,Kukurūzų traškučiai DORITOS,1.49,1.99,TIK,01.19,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-254.jpg
iki,Bulvių traškučiai ESTRELLA,1.99,3.99,TIK,01.19,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-255.jpg
iki,Bulvių traškučiai LAY’S,1.99,3.29,TIK,01.19,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-256.jpg
iki,"Trapioms lazdelėms, trapučiams SAULĖS GRŪDAS",,,-30%,01.19,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-257.jpg
iki,USTUKIŲ trapučiams,,,-20%,01.19,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-258.jpg
iki,Sausainiai GAIDELIS,0.75,0.99,TIK,01.19,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-259.jpg
iki,Sausainiai BELVITA,2.99,4.49,TIK,01.19,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-260.jpg
iki,Sausainiai grybukai LINKSMUČIAI,1.69,2.69,TIK,01.19,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-261.jpg
iki,KARAMELINIAI vafliai,1.99,2.99,TIK,01.19,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-262.jpg
iki,Granola HERKULESS,1.99,2.99,TIK,01.19,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-263.jpg
iki,Užkandis STARTUPER’S,1.79,2.99,TIK,01.19,01.25, XXX,https://iki.lt/wp-content/uploads/2026/01/16/20260119-264.jpg
iki,Maltai kavai ir kavos pupelėms PUPA,,,-50%,01.19,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-265.jpg
iki,TIRA kavos pupelės,7.99,9.99,TIK,01.19,01.25, XXX,https://iki.lt/wp-content/uploads/2026/01/16/20260119-266.jpg
iki,TIRA kavos pupelės BARISTA ar BRAZIL,14.99,17.99,TIK,01.19,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-267.jpg
iki,Kavos pupelės MERRILD,16.99,25.99,TIK,01.19,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-268.jpg
iki,"Kavos pupelės LAVAZZA QUALITA ORO, RISERVA, MOUNTAIN GROWN",19.99,31.99,TIK,01.19,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-269.jpg
iki,Skrudintos kavos pupelės ARABICA,4.29,6.99,TIK,01.19,01.25, XXX,https://iki.lt/wp-content/uploads/2026/01/16/20260119-270.jpg
iki,Kavos kapsulės AROMA GOLD (DOLCE GUSTO),5.99,8.49,TIK,01.19,01.25, XXX,https://iki.lt/wp-content/uploads/2026/01/16/20260119-271.jpg
iki,Kavos kapsulės LAVAZZA A MODO MIO,5.49,8.99,TIK,01.19,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-272.jpg
iki,Malta kava LAVAZZA CLUB,5.99,9.49,TIK,01.19,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-273.jpg
iki,Malta kava MERRILD IN CUP,6.29,11.99,TIK,01.19,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-274.jpg
iki,Malta kava LOFBERGS,7.99,13.59,TIK,01.19,01.25, XXX,https://iki.lt/wp-content/uploads/2026/01/16/20260119-275.jpg
iki,Tirpioji kava NESCAFÉ CLASSIC CREMA,4.99,7.49,TIK,01.19,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-276.jpg
iki,Tirpiosios kavos gėrimas NESCAFE,0.35,0.49,TIK,01.19,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-277.jpg
iki,BILLA BIO arbata,1.89,2.79,TIK,01.19,01.25, XXX,https://iki.lt/wp-content/uploads/2026/01/16/20260119-278.jpg
iki,Arbata TWININGS pakeliais,3.89,5.49,TIK,01.19,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-279.jpg
iki,Arbatos tyrėms MASHIE,,,-30%,01.19,01.25, XXX,https://iki.lt/wp-content/uploads/2026/01/16/20260119-280.jpg
iki,Energinis gėrimas CULT,,,1+1,01.19,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-281.jpg
iki,Gazuotas natūralus mineralinis vanduo S. PELLEGRINO,1.29,1.99,TIK,01.19,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-282.jpg
iki,Gazuotas mineralinis vanduo NABEGHLAVI,0.99,1.49,TIK,01.19,01.25, XXX,https://iki.lt/wp-content/uploads/2026/01/16/20260119-283.jpg
iki,Izotoniniai ar energiniai gėrimai VICHY VITAMIX,0.99,1.69,TIK,01.19,01.25, XXX,https://iki.lt/wp-content/uploads/2026/01/16/20260119-284.jpg
iki,Įvairių vaisių nektaras ELMENHORSTER,2.19,,1+1,01.19,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-285.jpg
iki,Nektaras ar sulčių gėrimas CIDO,0.39,0.59,TIK,01.19,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-286.jpg
iki,"Gėrimams, nektarui KUBUŠ",,,-40%,01.19,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-287.jpg
iki,Šaltos arbatos gėrimas FUZETEA,1.49,2.29,TIK,01.19,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-288.jpg
iki,Gazuotas gėrimas PEPSI ar PEPSI MAX,1.09,1.99,TIK,01.19,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-289.jpg
iki,Gazuotas gėrimas CANDY CAN,0.89,1.29,TIK,01.19,01.25, XXX,https://iki.lt/wp-content/uploads/2026/01/16/20260119-290.jpg
iki,Šaltos kavos gėrimas NESCAFE BARISTA,1.49,1.99,TIK,01.19,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-291.jpg
iki,GUBERNIJOS gira,0.69,1.09,TIK,01.19,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-292.jpg
iki,Energinis gėrimas BATTERY,0.99,1.79,TIK,01.19,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-293.jpg
iki,Nealkoholinis alus KRONENBOURG BLANC,0.99,1.59,TIK,01.19,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-294.jpg
iki,Nealkoholinis putojantis vynas MIONETTO,5.49,9.99,TIK,01.19,01.25, XXX,https://iki.lt/wp-content/uploads/2026/01/16/20260119-295.jpg
iki,Moterų higienos priemonėms ALWAYS,,,-30%,01.19,01.25, XXX,https://iki.lt/wp-content/uploads/2026/01/16/20260119-296.jpg
iki,Burnos priežiūros priemonėms COREGA,,,-30%,01.19,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-297.jpg
iki,Burnos priežiūros priemonėms LACALUT,,,-40%,01.19,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-298.jpg
iki,Burnos priežiūros priemonėms RAPID WHITE,,,-30%,01.19,01.25, XXX,https://iki.lt/wp-content/uploads/2026/01/16/20260119-299.jpg
iki,Plaukų priežiūros priemonėms HEAD & SHOULDERS,,,-30%,01.19,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-300.jpg
iki,Veido kremai NIVEA CELLULAR,11.99,23.99,TIK,01.19,01.25, XXX,https://iki.lt/wp-content/uploads/2026/01/16/20260119-301.jpg
iki,Kosmetikai NEUTROGENA,,,-30%,01.19,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-302.jpg
iki,Skystasis muilas FROSCH,1.99,4.29,TIK,01.19,01.25, XXX,https://iki.lt/wp-content/uploads/2026/01/16/20260119-303.jpg
iki,Kosmetikai DOVE,,,-50%,01.19,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-304.jpg
iki,Kosmetikai MARGARITA,,,-40%,01.19,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-305.jpg
iki,Sisteminiai skustuvai GILLETTE VENUS BREEZE,5.99,10.99,TIK,01.19,01.25, XXX,https://iki.lt/wp-content/uploads/2026/01/16/20260119-306.jpg
iki,Dušo želė NIVEA,,,-50%,01.19,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-307.jpg
iki,Purškiamas dezodorantas NIVEA,2.49,4.79,TIK,01.19,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-308.jpg
iki,Kosmetikai L’OREAL PARIS,,,-40%,01.19,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-309.jpg
iki,Popieriniai rankšluosčiai RENOVA EXTRA XXL,0.99,2.39,SUPER KAINA,01.19,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-310.jpg
iki,Tualetinis popierius RENOVA SKIN CARE,2.49,6.99,TIK,01.19,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-311.jpg
iki,BILLA tualetinis popierius,4.99,8.99,TIK,01.19,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-312.jpg
iki,Indaplovių priemonėms SOMAT,,,-40%,01.19,01.25, XXX,https://iki.lt/wp-content/uploads/2026/01/16/20260119-313.jpg
iki,Skalbikliams RINGUVA PLIUS,,,-30%,01.19,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-314.jpg
iki,Skystasis skalbiklis WOOLITE,4.99,9.99,TIK,01.19,01.25, XXX,https://iki.lt/wp-content/uploads/2026/01/16/20260119-315.jpg
iki,Skalbimo kapsulės PERSIL DISCS,5.29,8.99,TIK,01.19,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-316.jpg
iki,Skalbinių minkštiklis SILAN,2.99,4.99,TIK,01.19,01.25, XXX,https://iki.lt/wp-content/uploads/2026/01/16/20260119-317.jpg
iki,Skalbinių minkštiklis COCCOLINO,3.99,6.99,TIK,01.19,01.25, XXX,https://iki.lt/wp-content/uploads/2026/01/16/20260119-318.jpg
iki,Produkcijai KH-7,,,-40%,01.19,01.25, XXX,https://iki.lt/wp-content/uploads/2026/01/16/20260119-319.jpg
iki,Buitinei chemijai BALANCE,,,-30%,01.19,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-320.jpg
iki,"Buitinės chemijos priemonėms BALIS, HIGĖJA, VALIS, JŪRA",,,-40%,01.19,01.25, XXX,https://iki.lt/wp-content/uploads/2026/01/16/20260119-321.jpg
iki,Vamzdžių valikliams KURMIS,,,-30%,01.19,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-322.jpg
iki,Tualetų valiklis – gaiviklis HARPIC ACTIVE,2.99,5.19,TIK,01.19,01.25, XXX,https://iki.lt/wp-content/uploads/2026/01/16/20260119-323.jpg
iki,Oro gaiviklis BOTANICA,3.69,6.49,TIK,01.19,01.25, XXX,https://iki.lt/wp-content/uploads/2026/01/16/20260119-324.jpg
iki,"Šunų ėdalui, užkandžiams PEDIGREE",,,-40%,01.19,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-325.jpg
iki,"Šunų ir kačių ėdalui JOSIDOG, JOSICAT",,,-40%,01.19,01.25, XXX,https://iki.lt/wp-content/uploads/2026/01/16/20260119-326.jpg
iki,"Šunų ir kačių ėdalui BIO DOG, HOF CAT",,,-40%,01.19,01.25, XXX,https://iki.lt/wp-content/uploads/2026/01/16/20260119-327.jpg
iki,MOON RANGER šunų ėdalui,,,-40%,01.19,01.25, XXX,https://iki.lt/wp-content/uploads/2026/01/16/20260119-328.jpg
iki,Kačių skanėstai CHURU,1.99,2.89,TIK,01.19,01.25, XXX,https://iki.lt/wp-content/uploads/2026/01/16/20260119-329.jpg
iki,Kačių ėdalui GOURMET PERLE,,,-30%,01.19,01.25, XXX,https://iki.lt/wp-content/uploads/2026/01/16/20260119-330.jpg
iki,"Kačių ėdalui, užkandžiams MINKAS",,,-40%,01.19,01.25, XXX,https://iki.lt/wp-content/uploads/2026/01/16/20260119-331.jpg
iki,ZOOROYAL papūgų lesalas,1.49,2.29,TIK,01.19,01.25, XXX,https://iki.lt/wp-content/uploads/2026/01/16/20260119-332.jpg
iki,ZOOROYAL medžio drožlių kraikas smulkiesiems graužikams,1.99,2.99,TIK,01.19,01.25, XXX,https://iki.lt/wp-content/uploads/2026/01/16/20260119-333.jpg
iki,Vienkartinėms šunų paloms HIPPIE PET,,,-40%,01.19,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-334.jpg
iki,ZOOROYAL kačių kraikas TIGROOO CARBON-FRESH,12.99,,1+1,01.19,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-335.jpg
iki,ZOOROYAL konservuotam kačių ėdalui,,,-40%,01.19,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-336.jpg
iki,Virtuvės prietaisai ROSMARINO,,,-50%,01.19,01.25, XXX,https://iki.lt/wp-content/uploads/2026/01/16/20260119-337.jpg
iki,Elektrinis druskų ir pipirų malūnėlis su šviesa ROSMARINO,10.99,22.99,TIK,01.19,01.25, XXX,https://iki.lt/wp-content/uploads/2026/01/16/20260119-342.jpg
iki,Rankinis smulkintuvas ROSMARINO,9.49,16.99,TIK,01.19,01.25, XXX,https://iki.lt/wp-content/uploads/2026/01/16/20260119-343.jpg
iki,Termo kavos puodelis ROSMARINO OMBRE,9.99,17.99,TIK,01.19,01.25, XXX,https://iki.lt/wp-content/uploads/2026/01/16/20260119-344.jpg
iki,Kojinėms ir pėdkelnėms,,,-40%,01.19,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-345.jpg
iki,Kanceliarinėms prekėms ir kompiuterių priedams,,,-40%,01.19,01.25, XXX,https://iki.lt/wp-content/uploads/2026/01/16/20260119-346.jpg
iki,"Kūno priežiūros reikmenims, aromatiniams aliejams ir smilkalams",,,-30%,01.19,01.25, XXX,https://iki.lt/wp-content/uploads/2026/01/16/20260119-347.jpg
iki,Valymo prekėms SPONTEX,,,-40%,01.19,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-348.jpg
iki,"Elementams, elektros lemputėms",,,-30%,01.19,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-349.jpg
iki,Langų skysčiui AUTOCHEMIJA,,,-40%,01.19,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-350.jpg
iki,Maisto ruošimo medžiagoms,,,-30%,01.19,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-351.jpg
iki,"Paruoštiems tolesnio maitinimo pieno mišiniams, košėms HIPP",,,-25%,01.19,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-352.jpg
iki,BILLA BIO tyrelė,1.98,0.99,2+1,01.19,01.25, XXX,https://iki.lt/wp-content/uploads/2026/01/16/20260119-353.jpg
iki,Sauskelnės HUGGIES PANTS,13.99,19.49,TIK,01.19,01.25, XXX,https://iki.lt/wp-content/uploads/2026/01/16/20260119-354.jpg
iki,Sauskelnės PAMPERS PREMIUM CARE,14.99,20.99,TIK,01.19,01.25, XXX,https://iki.lt/wp-content/uploads/2026/01/16/20260119-355.jpg
iki,Kūdikių priežiūros priemonėms KINDII,,,-25%,01.19,01.25, XXX,https://iki.lt/wp-content/uploads/2026/01/16/20260119-356.jpg
iki,Bananai,0.99,,SUPER KAINA,01.22,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-357.jpg
iki,Smulkintai mėsai ir faršui,,,-20%,01.22,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-358.jpg
iki,Šviežioms žuvims ir jūrų gėrybėms,,,-20%,01.22,01.25, XXX,https://iki.lt/wp-content/uploads/2026/01/16/20260119-359.jpg
iki,Vytintiems mėsos gaminiams,,,-30%,01.22,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-360.jpg
iki,Pieno produktams ROKIŠKIO NAMINIS,,,-20%,01.22,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-361.jpg
iki,"Sausiems pusryčiams, šokolado ir javainių batonėliams",,,-25%,01.22,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-362.jpg
iki,"Tirpiajai kavai, tirpiosios kavos gėrimams ir tirpiajai kakavai",,,-30%,01.22,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-363.jpg
iki,Kūdikių prekėms,,,-25%,01.22,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-364.jpg
iki,Kosmetikai,,,-40%,01.22,01.25,,https://iki.lt/wp-content/uploads/2026/01/16/20260119-365.jpg
iki,CLEVER sveriamos bulvės,0.17,,SUPER KAINA,galioja,iki.lt.,,https://iki.lt/wp-content/uploads/2026/01/16/800x580-1.jpg
iki,Gazuotam ir negazuotam vandeniui,,,-40%,galioja,iki.lt.,,https://iki.lt/wp-content/uploads/2026/01/16/800x580-2.jpg
iki,Buitinei chemijai,,,-50%,galioja,iki.lt.,,https://iki.lt/wp-content/uploads/2026/01/16/800x580-.jpg
